place_id,name,keyword,latitude,longitude
ChIJ84DrTKwLREAR1Th9e3AvGm8,Ресторан табахмела,french fries,41.6540498,44.7432828
ChIJoZ4U09kLREARgSbHV8rZ3p4,Oaks,french fries,41.6540379,44.748632
ChIJE_mEMDsLREARcKQE1lO7iog,ტყე,french fries,41.65708009999999,44.8094315
ChIJRcy3fQAJREAR6XqFAybwawY,თელეთის საჰოთდოგე/Teleti’s hotdog,french fries,41.6397722,44.8266235
ChIJM-54JR0PREARzVUtWsBe8UM,ONO at Hills,french fries,41.6538169,44.8523942
ChIJN8vyBDwPREARt1ok1Aytc3M,Tbilisi Hills Restaurant,french fries,41.6537033,44.8523213
ChIJuQkycgAPREARcmAYa4RX5RQ,Kvemo Teleti Restaurant,french fries,41.6428178,44.8562147
ChIJVShnbE4PREARGqY9fJEF8NE,ხორცის მაღაზია,french fries,41.6449292,44.89893989999999
ChIJYfXtWgAPREARyAsrKWwuKyk,Tatia,french fries,41.6444761,44.907665
ChIJe85GJgAPREARxUdYGyS0PPs,ბუის მაცივარი,french fries,41.6434559,44.9101568
ChIJFaotuY8PREARG7MSTsnEueo,წარაფი 2023,french fries,41.6481583,44.9092499
ChIJR_WP1OIBREAR94iajxmodS4,Saqatme,french fries,41.6448304,44.9109547
ChIJ-1SaXasLREARigKlPgpkP30,Terrace kitchen and bar (Bioli Lounge restaurant),french fries,41.6653074,44.71876
ChIJ3wej-HMLREAROP6rc6ZmIiQ,Bioli Hall,french fries,41.6660074,44.7200633
ChIJVZFrfW4LREAR2891HsIfryY,"Lasha's wine cellar, Tsavkis",french fries,41.6644241,44.75473770000001
ChIJR6GDtRYLREARUXJSYfvSbIU,Villa Roma,french fries,41.6621612,44.7607759
ChIJp466l3ELREARIDUZidMXtiw,Chateau de Vere,french fries,41.6740541,44.7656757
ChIJzz585m4MREARS_w9dqzqUJ0,Restaurant Residence,french fries,41.672373,44.81262539999999
ChIJyZTLs1ANREAR9yCANCCUY34,Restaurant Kavkaz,french fries,41.6751216,44.830368
ChIJ48dUGcENREARqM2kzP1WCMs,Entrée,french fries,41.6744194,44.8185848
ChIJe262HPkNREARgcaqch4ffU8,ჩვენი სახლი,french fries,41.6741934,44.8339817
ChIJ6_svucUNREARtSs0jQrZ0q8,Kera Catering,french fries,41.67146779999999,44.8570548
ChIJRdI9bZcPREARD_6USup7cT4,ელენეს ბარი,french fries,41.6722453,44.8781563
ChIJtdWGMQAPREARrCOYZp0cAKA,Elene's bari,french fries,41.669951,44.8823507
ChIJ90eEM-oPREARlxpU5CSTM_4,BAGI,french fries,41.6714597,44.8709347
ChIJE-5EbnsNREARXJyUJ_WuUhk,Gemo Plus,french fries,41.674516,44.856057
ChIJpzo1khEPREARnIiVjKhm3e4,Pines,french fries,41.6706847,44.8908079
ChIJB6u7LGMPREAR-7BEtA-bvY4,Popo shaurma,french fries,41.6699501,44.8916502
ChIJ_ee5A4gPREARRd6iwN7tU1E,რესტორანი ბუხრები,french fries,41.6694944,44.8912188
ChIJ81y9TgAPREARy67pcLxCHDc,კი დღის სახლი,french fries,41.6739425,44.8893517
ChIJnVrJvj4PREAR5qG74VSHbgM,taste side,french fries,41.6695471,44.9173105
ChIJQTX94iAPREARck8XAEi9TXY,L Avion,french fries,41.6701737,44.9543343
ChIJ7xa-VPV1REARFBiFHn51ziE,Tkneti Tkaro,french fries,41.6799662,44.6925658
ChIJr-ifXPYNREARIiGhA7i_q4o,Lost Hut road start,french fries,41.6881543,44.7546104
ChIJiXTbRQANREAR_qx3zmT4Meo,Botanico,french fries,41.6822472,44.78059349999999
ChIJMzyJvWELREAR6sEO9RmcgrI,Hillside - ჰილსაიდი,french fries,41.6798989,44.7646811
ChIJk9VmxJsMREARa14lTindyiI,თაღლაურა Taglaura,french fries,41.6832702,44.7758548
ChIJLwHdhWELREARVpwlA3XjLPo,Kolkheti,french fries,41.6789703,44.7654571
ChIJ5bpVVqcNREARAd1j-cTzp0A,Winos,french fries,41.6897392,44.8054545
ChIJs8QRtvAMREARRaZmKmStBWI,Bar-Restaurantar Schengen,french fries,41.690449,44.8092931
ChIJh8i5UokNREARiieqnohBKV0,Sofiko,french fries,41.6891271,44.8084958
ChIJm71z7pVzREARSyO-PTisFEU,Kaake Street,french fries,41.690379,44.8023919
ChIJ_6-7JkMNREAR6Yq0Bhi7tV4,Odo’s House (odos house),french fries,41.68889619999999,44.8099455
ChIJM73dNwANREAROHSKQZQh1xw,Bistro Conili,french fries,41.6881017,44.8105895
ChIJ4e2eHhoNREARDLWrfzIWKco,kneina,french fries,41.6904329,44.8037458
ChIJl-FGloINREARnx8nHU-RmiY,Sakhli 1904,french fries,41.690546,44.8035678
ChIJHw3YcfAMREARgrEAjFtiWtI,Friends House Bar & Restaurant,french fries,41.6923955,44.806683
ChIJO9ParvcNREARKopsA_SiCeM,Restaurant Hide,french fries,41.6895594,44.8092734
ChIJN4A28TILREAR-ayayCHMvLI,...,french fries,41.6892028,44.8018001
ChIJN3WEVwoNREARIJNQYE0CjLc,Leffe,french fries,41.6904587,44.8085292
ChIJ7SaOTtUNREARVffaAd-egfw,47 Restaurant,french fries,41.6901732,44.8075343
ChIJacQr4C4NREARB1tdV7RIiKQ,20 Steps to Freedom,french fries,41.693126,44.8026142
ChIJbe5fzdoNREARI4_3yf3gIDY,Terrace Botanica,french fries,41.6871044,44.8110287
ChIJg7p7n_UNREARAiSFDISYIB0,See360 Restaurant,french fries,41.6894179,44.806672
ChIJx2yKYBcNREAR0mr1pMcJk-c,Restaurant Usakhelouri,french fries,41.68831180000001,44.8105161
ChIJsb19vkMNREARiPzSlQg5v94,Iasamani,french fries,41.6896832,44.7985362
ChIJ_SI2v1YNREARdjlk2wNY2KQ,Wine Not? Bar and Kitchen,french fries,41.69054330000001,44.803569
ChIJwYWDAAANREAR3NgOynYx6fA,Friendly corner,french fries,41.6912161,44.8060295
ChIJrwi4vwoNREAR3vJVIrmtJRY,Khinkali Bar N1,french fries,41.6899411,44.8086547
ChIJ3SxLt_EMREARPZhDzkFq0o8,PurPur,french fries,41.691147,44.80391969999999
ChIJ6coKOvcMREARcocopy0ZF_4,Restaurant Pasanauri Gorgasali str.,french fries,41.689637,44.8096909
ChIJXVT3uPAMREAR5eT8SqA8ivM,Stella Artois Tbilisi,french fries,41.6907275,44.809004
ChIJ4aBr3fEMREARhPKfqB5WJ-M,Café Kalina,french fries,41.691357,44.802198
ChIJ7d1lrfkNREARmhWgWmADX8E,პიდეჯიმი,french fries,41.6754773,44.8341682
ChIJSWjuGh4NREARlFPEciDS954,JB KITCHEN,french fries,41.690905,44.8386515
ChIJCUWzD60NREAREF8OFjFCZM4,Platforma Restaurant,french fries,41.6904099,44.8381861
ChIJYX6DUeQNREARG_jt32a0xC0,Trabzon,french fries,41.6798859,44.8543917
ChIJH4OGx_sNREAR8Q5rXuNb76o,Food House Maisuradze,french fries,41.6836292,44.8395297
ChIJt8pOKAANREAR3pg4719j-HA,Mevele,french fries,41.6830095,44.8543933
ChIJ-xI_JqUNREAReYZBj8oPLlc,TURKİSH RESTAURANT KEBAP,french fries,41.6754488,44.8339605
ChIJ2TDza0gMREARt04jbLuf_EM,რივერ ჰოლი,french fries,41.6793454,44.8373734
ChIJi5UgabMNREARz2ptL9jOKSI,Sky Gate,french fries,41.6833573,44.8333151
ChIJvQuWb6YNREARg7_sLV31unE,Rangoli Restaurant,french fries,41.6873899,44.8417104
ChIJGc-M-sUNREARJvmTq1n_FRw,Restaurant Grand Royal,french fries,41.6922491,44.8330506
ChIJtUh7ULQNREARILFnbeDf4ZE,Guest and host,french fries,41.6861076,44.8485069
ChIJwdvHQ6gNREAR2jUnAB3VOjE,მწვადიაური,french fries,41.6765315,44.8354601
ChIJnf9qOZMNREARPBfSXn7d2nM,Zeki usta kebap yemek salonu,french fries,41.6798631,44.8544655
ChIJNwoX8-ENREARUiYx2J1Hwug,კუბდარი,french fries,41.68963309999999,44.8343696
ChIJH6ccnUcMREAR1zNYghE5WBo,თაღლაურა Taglaura,french fries,41.6765713,44.834724
ChIJ2SIoYgAPREARmBKJkdstDc8,Sahyog Indian Restaurant,french fries,41.6874666,44.8417477
ChIJNZTElLINREARo8kNMOBr2M8,Chilikas Duqani,french fries,41.6884722,44.8408587
ChIJQ9e4lrINREARzn2P8T0s23U,Khinkali house,french fries,41.6885665,44.840459
ChIJx7iSwEYMREARW3dIagJ2k4k,Three Centuries,french fries,41.6773556,44.82985739999999
ChIJ30q3u8kNREARlfexzj1ao_Y,Taste of India,french fries,41.684667,44.836138
ChIJG19ZGgANREARmUkQdiqCq2M,Isani 65,french fries,41.6862648,44.8392083
ChIJgYB6ZwANREARtSflGVD3fN4,რესტორანი პერონი,french fries,41.6902696,44.8382571
ChIJKwKoGegNREARS32yNby7Ozk,რესტორანი “კახეთი”,french fries,41.6883936,44.8413864
ChIJh2-TDgANREARMcxFkf0ksx8,რესტორანი ანაკლია • Restaurant Anaklia,french fries,41.6852561,44.8699911
ChIJbyxKx2ENREARKPwIKSNZggA,Tarantino Jag's Food,french fries,41.6767306,44.87533639999999
ChIJxS6ZRgANREARwAn_8fj2SO0,ლელო,french fries,41.6871018,44.87602589999999
ChIJh4NY3rQNREAR5I417EXrZBE,რესტორანი დოლაბაური,french fries,41.68337400000001,44.8626343
ChIJV1lMJsMNREARJh0NiMv3pvs,MAGARO,french fries,41.6873523,44.8775157
ChIJn2ogsI8NREARmFP-k1jeyBs,Hereti,french fries,41.6910601,44.882356
ChIJa6wCV_8NREARk0zvz6tKwRM,Berikon,french fries,41.6840548,44.8613022
ChIJyxfVNAANREAR69N8X5qOIwo,Restaurant city veranda,french fries,41.6889581,44.875047
ChIJ9ZE1kP8NREAR-TFWtKrGklo,"KACHRETI CHAMPION ""SEDOVICHI""",french fries,41.68983000000001,44.8784809
ChIJNSntGgANREARtW6bJdlGDZ0,გულიანი / GULIANI,french fries,41.686885,44.8777407
ChIJG51JyAANREARfWko9MSiyl0,bulls shaurma,french fries,41.6871035,44.8824277
ChIJnXVJBcQNREARYnQE4dxi6o8,Machakhela,french fries,41.6874635,44.8701932
ChIJX_UTc-oNREAREqUxkJs5zTc,Chveni sakhli,french fries,41.692032,44.8748652
ChIJAQDQqHwOREAR7l4b1kQk7Mg,Khinkali House in Varketili / ხინკლის სახლი ვარკეთილში,french fries,41.68062270000001,44.8700064
ChIJDWvgfQANREAROc0UxB2GNKE,Grill.Ge,french fries,41.6867892,44.8707313
ChIJmcKBPAANREARrYgTIUnkOFc,Beradzes' Hinkali,french fries,41.6880845,44.88730109999999
ChIJk8JrVgANREARAjbSSHnb6FQ,Sabanketo Vip Plato საბანკეტო ვიპ პლატო,french fries,41.6923584,44.8851984
ChIJsRbiKPENREARHYoIvXj-V_4,Khinkali Academy,french fries,41.6894257,44.896577
ChIJLYFlaxIOREARp9rBoL-Xn2g,GARAGE,french fries,41.679072,44.9077662
ChIJccRlFwANREARx7LTxJAg4Co,Zaza Panaskertel-Tsitsishvili St 39,french fries,41.6909328,44.8812234
ChIJW4Y4n0JzREARqpdhL94qdE0,Restaurant Bagebi,french fries,41.7097467,44.7321718
ChIJGZ3cEhhzREARV4BKDliQQAg,Taste of Tunisia,french fries,41.711134,44.7270949
ChIJW9LqFQBzREARPPyp7aRY5Fc,Lulu restaurant,french fries,41.71001760000001,44.7548509
ChIJxWsL3S1zREARy_3Y3TTnya8,Restaurant & Bar,french fries,41.70131240000001,44.7538399
ChIJKV1vRwBzREARLplEXnHOhgM,"""People"" cafe",french fries,41.7072259,44.7579468
ChIJ97k528tzREARF1JrbgGczew,eivan restaurants,french fries,41.7097957,44.7535163
ChIJrcTQRJFzREARJD1m0CATYB8,Rtveli - Authentic Georgian Restaurant,french fries,41.7091611,44.7534011
ChIJ76eJQwBzREARDcbgyIIgT5E,thekhachapuri,french fries,41.71007549999999,44.7541869
ChIJVb9IBwBzREARbbfq_GhoSQs,Beans & Barrel Indian Restaurant,french fries,41.7090245,44.7588935
ChIJAZRzwUxzREARAcNGqt4sU4w,რესტორანი კუს ტბა,french fries,41.7013389,44.7541478
ChIJfWWXGpNzREARWftZqLB_Wd8,Otium,french fries,41.7073346,44.7439186
ChIJzWABxdNzREARRwMb06kfyLc,Andazi Restaurant & Bar,french fries,41.7107828,44.7579833
ChIJt8z7LjhzREARH5wO-GHiAGw,Megruli Sakhli (Megrelian House),french fries,41.7109337,44.7532192
ChIJ6_g5Fk5zREAR1v48F6Vxk-I,Rachis Ubani,french fries,41.7025976,44.7454838
ChIJKZKTKABzREARA4knX-U4GMc,Cavavin Georgie,french fries,41.7102674,44.7613975
ChIJ3WDWM3ZzREARJRC3SMdKYRs,hinkali Factory,french fries,41.7108261,44.7547076
ChIJ-WkT3kxzREARE8IGlUsEaEw,Uptown Space,french fries,41.7009672,44.7532386
ChIJdb-QogpzREARpep6wpnyHso,Strada Mosashvili,french fries,41.71067040000001,44.7551382
ChIJVz5vEgBzREARRHAgVU1C8mo,ნუგეშას სამზარეულო Hope’s Kitchen,french fries,41.7066358,44.7580517
ChIJn5c2H5pzREAROefe8OdoWhs,Le Marais,french fries,41.7077988,44.7730594
ChIJyWtHmc8MREARTIxFPswMZq0,Lavera,french fries,41.70355379999999,44.7812191
ChIJeYy2X-QNREARp2yHtyQ0Z0g,Haerze Brasserie,french fries,41.7083115,44.78057829999999
ChIJI46koDRzREARP2cVoOzTlvk,Focus Cafe Restaurant,french fries,41.7079858,44.76578079999999
ChIJMbMlqYwNREAR_4j4M_O65Ts,Van Goghi,french fries,41.7041536,44.7864976
ChIJhTyFViENREARQWP0OtPQvyg,ONO Restaurant,french fries,41.7089001,44.7855047
ChIJ65JtWctzREARiNTaOv7pW70,Daira,french fries,41.7091995,44.7853582
ChIJm7qn7CwNREARVSCkLqhPujU,Chick'n Guys,french fries,41.7060447,44.783897
ChIJO9rKN7cNREAREuty1fUaaWY,Borsh,french fries,41.7090662,44.7769225
ChIJU1axz7sNREARIMRaR2dtYsg,Navi,french fries,41.7081823,44.7803425
ChIJc_6k8HsNREARh0R4XNR8190,ცეცხლი აინთო • Tsetskhli Ainto,french fries,41.7070892,44.772724
ChIJ_XfXIZINREARr-GZbY8xsog,Giorgobistve / გიორგობისთვე,french fries,41.7042796,44.7860773
ChIJCxW9Zdp0REARiJ5blunBQDQ,Chops By The River - Restaurant & Grill,french fries,41.7087575,44.7686453
ChIJSW_GUQANREARI1hvyuhSFmY,Afisha Brasserie,french fries,41.7078096,44.78424010000001
ChIJcRsVQRZzREARz_4QclfGCJY,"Satchashnike - Restaurant, Pub & Grill",french fries,41.71056170000001,44.7840277
ChIJKd0ckyVzREARM5LUncsHsGo,AMÓS Restaurant,french fries,41.7075107,44.7661537
ChIJJ-Fsm0ENREARQ3Zpxj9hRNA,Veriko,french fries,41.7082832,44.78049360000001
ChIJ3acNOzNzREAReqaSleVmDio,The Dining Room,french fries,41.7083915,44.76862080000001
ChIJ31WdZgANREARG-etuO_P940,Piacco,french fries,41.7051237,44.77744939999999
ChIJCwTyZNIMREARpfhznwJ03ks,Date on Vera,french fries,41.7084946,44.7770096
ChIJ1S4VWPsNREARJ_cX3WZR6O8,Sabor,french fries,41.707587,44.7728103
ChIJU3ZlvNxzREARSuAXi4jkh_8,unifood,french fries,41.7089851,44.7708423
ChIJM3zPwKYNREARTwzmmNH2hAw,Iakobis Ezo • იაკობის ეზო,french fries,41.709362,44.7820367
ChIJ2WGlQgANREARxxhR5llZFVY,Cafe7Seven,french fries,41.7093074,44.7847569
ChIJoda3668NREARj6gBpVrr-pg,Big L's Grill & Bar,french fries,41.7085632,44.7801446
ChIJfRg4G4gNREARfhjX7Nlg_j8,Carousel,french fries,41.6939672,44.7848854
ChIJi-INMmoNREARv3W_N1gQSco,pizza tamli პიცაა თაამლი,french fries,41.7097159,44.7850362
ChIJsaBbF8UMREARxSWVl5TLdto,SushiCo,french fries,41.7066277,44.77800149999999
ChIJ0fQSUMwMREAR98zQarzQeC4,Shemomechama,french fries,41.7063303,44.77353
ChIJNxmvi9cNREAR6kO2oQXheWs,Terrace Bellevue,french fries,41.6971359,44.8135013
ChIJR3hBPVcNREARh7jIZwfw9lo,Georgia kitchen “ Cafe IRIONI”,french fries,41.6992097,44.8192393
ChIJxzguXvANREARKrzLqsPkuUo,Mozaiko,french fries,41.6961192,44.80667039999999
ChIJn7WkSy8NREARyfhyvBAhwhY,The Blue Fox Restaurant,french fries,41.6951464,44.8063934
ChIJ-ctl7owNREARgMNOSA0lAO8,Restaurant Avlabari • რესტორანი ავლაბარი,french fries,41.6931768,44.8152421
ChIJGcwS3G4NREARBJwGQZH1aEE,• ვასსერშტრასსე • Wasserstrasse •,french fries,41.7041779,44.8070887
ChIJtVkmeJINREAR2enF74MQuAE,A.T Kitchen,french fries,41.6961822,44.80678169999999
ChIJ8YECcyANREARQr0YXlOaUKk,Feromon,french fries,41.6918129,44.8142509
ChIJ13Fuqk8NREAR8P982aY3TAU,Più di Pinsere • მეტი ვიდრე პინცერია,french fries,41.6973079,44.8119757
ChIJcRSMAQANREARuJRytwPHXM4,პანორამა რიყეზე,french fries,41.6919757,44.81164769999999
ChIJgfbLmfkMREARfsmSzhVYnD8,فسنیوال باربیکیو,french fries,41.691423,44.81423969999999
ChIJobOrao8NREAR37YDQxoVFSk,MYTH RESTAURANT,french fries,41.6906738,44.8122041
ChIJf_-NyOANREARs3JxNjNHXw8,Fragment Restaurant,french fries,41.6923964,44.8229628
ChIJZzjBCAANREARV9pJH0dg8Lw,ჭ კორპუსის კაფეტერია,french fries,41.70245750000001,44.8564335
ChIJk8pLdgANREARYYI0I43aFfE,#MANGALI,french fries,41.70376479999999,44.8492896
ChIJF1ka4QgNREAR_uqCVrhe41o,ბაბილონი,french fries,41.7051834,44.8493603
ChIJV-OS9PcNREARPiAZ7Qqvy3g,პაპას ბაღი,french fries,41.7094736,44.8483387
ChIJG9M4DgANREARFSwwox82WIs,Restaurant ''Vazisubani'',french fries,41.7059518,44.8489936
ChIJj38tSjANREARNxKeZGT79Zk,Restaurant Sark,french fries,41.6944398,44.84433809999999
ChIJq_A4XQANREARU86GNagCcT0,საბანკეტო დარბაზი D&G,french fries,41.70353009999999,44.8490241
ChIJTxI5Nb0NREARFJ3TcyDsw2Q,Hamqar Restaurant,french fries,41.6982505,44.8581629
ChIJbajvXQANREARdobaFbAl0Es,Tbilisi Town Cafe,french fries,41.6911142,44.8333427
ChIJoztXqloNREARIbO1ylufeMg,PHO Asian food • პო აზიური სამზარეულო,french fries,41.6975379,44.870098
ChIJ65f9Yk4NREARdGUtZ-vNAr4,Mtsvadis Samkaro,french fries,41.7008697,44.8572801
ChIJs_btNQANREARTLK-Vvei7Oc,საბანკეტო დარბაზი ჰერეთი,french fries,41.7052422,44.8815517
ChIJbywPtrsNREAR4tO2xA6Fo2k,Varketili Star Tavern,french fries,41.7072073,44.8708594
ChIJscL9m8kNREAR06av-BfLni4,gastrofood94,french fries,41.7031488,44.8771097
ChIJva8lc5UNREARCFVT28u_hRU,Khvanchkara,french fries,41.6954687,44.8693859
ChIJ57lLcQANREARBKFpX30oN_I,Golden star,french fries,41.6980106,44.8703106
ChIJ0YA3CTENREARCM2OoCeRNWI,Biu Biu,french fries,41.7019873,44.8752797
ChIJ4QUpLwATREARxezsJa76AZo,ტარანტინო,french fries,41.7086718,44.8997467
ChIJeSigLIsNREARI_TJ_agnvTQ,Fish rest tblisi,french fries,41.70299199999999,44.8888481
ChIJcYdoK4sNREARzRyik_pMfr4,Sakalmaxe Varketilshi,french fries,41.7031279,44.8889132
ChIJA5px2vgRREARMj8OjQQKGmc,რესტორანი მთის ქოხი,french fries,41.6937788,44.9273616
ChIJpf7bEBV1REARXIodQbtWPrg,Kaklebi,french fries,41.7120612,44.7016557
ChIJVQwks7tzREARSpH29e3WDXM,გემრიელი შესვენება - yummy break,french fries,41.7201167,44.7112767
ChIJFzYzdwBzREARmqgnPANcJOo,კაფე კნეინა,french fries,41.7220355,44.7136593
ChIJ-bwlHnNzREARd4pFwOlvn-o,Degusto,french fries,41.7210897,44.7128631
ChIJW-amKTxzREARwNOFGFHRk1g,Food & Market,french fries,41.7244152,44.7373578
ChIJG1brQw5zREARMvpowAqIZ2c,Ministry of Eating,french fries,41.7246752,44.7348408
ChIJ931pjDtzREARqeYzYVhxNFQ,ORO Sandro Euli,french fries,41.72372,44.7166488
ChIJrcjKVwBzREARpLhhQkt3jjU,შაურმა ნაკვერჩხალა,french fries,41.7247268,44.7354075
ChIJR_IX2nBzREAR5gB-Bbn7B9w,Bakerline Vazha-Pshavela,french fries,41.7229642,44.73090910000001
ChIJmQW36HFzREAR3BG5lOvwGQM,PAUL City Mall,french fries,41.7240057,44.73603199999999
ChIJRWDKuHVzREARUHr9TAwZtcU,Amra,french fries,41.7178774,44.7175344
ChIJtT5dY3BzREAR2jmJ-gEGGmU,Chama,french fries,41.7195385,44.7204815
ChIJY1giicRzREARbtVIgZVx9kI,Thai Kitchen,french fries,41.7223964,44.7178182
ChIJ3x8TPq5zREARzc8bvbsc2hc,შპს კარიბჭე,french fries,41.7173843,44.738162
ChIJZ7ucWf9zREARywHB1Oswf1o,Cecilia სესილია,french fries,41.7244441,44.737628
ChIJG_ljkpxzREARRg6EnPgzst0,ნელის საოჯახო სამზარეულოSaburtalo family food,french fries,41.7252733,44.73621500000001
ChIJLXVUMQBzREARi6u5tvvYWPU,KIEVURI NUTSUBIDZE,french fries,41.7256788,44.7181021
ChIJV8HKcNJzREAR20u1DHZRWug,Nოსტიმო,french fries,41.7196632,44.7160578
ChIJN7PlWQANREARelwoTsVYzG4,Olive Leaf,french fries,41.7199877,44.7979148
ChIJS3KVZwANREARcBVfSJoypLM,Olive leaf,french fries,41.719938,44.7981166
ChIJs0z7PQANREARvGLppKUBXhU,BROD Restaurant,french fries,41.7192562,44.79619590000001
ChIJDZICLOoNREARfeCiej5J6Vs,Chez Kinsky,french fries,41.7100967,44.7938977
ChIJLf5lTwENREAR23ubjlo_hRI,My Chef Tbilisi,french fries,41.7093226,44.7971011
ChIJpVewKZ8NREAR8dMa8CCjZl8,Old Time,french fries,41.7104631,44.7964791
ChIJD5Etkj9zREARJ552l0V_T6Q,Tamtaki at Zeche,french fries,41.7210545,44.7953676
ChIJfTQYAwANREAROC_59UMX5yE,Bukhari,french fries,41.7144061,44.7908268
ChIJk2OWUdVzREARpULRygv_d9I,Seven Restaurant,french fries,41.72182430000001,44.7920832
ChIJ6RdtMRQNREAR3GbfL8BF1Hc,Tiago Restaurant Tbilisi,french fries,41.7149376,44.7936644
ChIJ8ZOVY6QNREARxxyVAvwu-L8,Esquisse Restaurant Tbilisi,french fries,41.7118152,44.8027934
ChIJHY7VDKBzREAR_C_s_eYzgMw,Manano,french fries,41.7264636,44.7995639
ChIJBX0aCUANREARq5l7ocQ9i-w,ULU Bar & Bistro,french fries,41.7072393,44.7891974
ChIJWTambtgMREAR8Sud5ZnNiZQ,Kazbegi Restaurant,french fries,41.71175059999999,44.7904734
ChIJ80zyTQANREARc6pN_o7V6Gg,Moon light restaurant,french fries,41.7092143,44.796027
ChIJHx9IOQANREAR2oymjKfLUNk,Kade Tbilisi,french fries,41.7114323,44.7990837
ChIJyxuJ1_FzREAR1B_UNSN-CQg,ცეხი · Zeche,french fries,41.721098,44.7954915
ChIJb2Gw7cENREAR02ZF4ZdRnTk,shpana,french fries,41.7167952,44.8025089
ChIJP-j9IVoNREARueDg8ZbRzr4,Cin Cin,french fries,41.7126415,44.7923328
ChIJ51D6K0BzREAR8sWNQHSnTv8,Le Tapis Restaurant,french fries,41.720369,44.7888987
ChIJLRl-mkINREARGvape283OxE,Bajos Tone,french fries,41.7119588,44.80886719999999
ChIJyc-_c6tzREARsQ1V2kXoMnE,M&M GRILL,french fries,41.720903,44.7891798
ChIJ76X58LRzREARWak1klepy3U,Iasamani Express,french fries,41.7224238,44.7851541
ChIJqeE97CANREARcXbv5ytWL2g,Asi Khinkali,french fries,41.7093328,44.7926108
ChIJp9hnaglzREARH-KOTyvwCD0,Elit Restaurant,french fries,41.711136,44.79595760000001
ChIJEVP5TZ0NREARG9PC18Bz3EI,Georgian taste,french fries,41.7070983,44.7989324
ChIJ58_xYAANREARetGEp4mMd10,buffeti,french fries,41.7293107,44.8292047
ChIJR5yIIJgNREARyF0qWjZx0Eo,ბუდაპეშტი,french fries,41.7151377,44.827096
ChIJbYos57INREARcYaQ5EZ4eso,Achma,french fries,41.7151377,44.827096
ChIJS2XARf8TREARuzHFRKkfOnY,ტირტო /TORTO,french fries,41.7119626,44.8821682
ChIJebU433MTREARgstfJLkGJs4,Kizikura,french fries,41.7175318,44.8981628
ChIJ3ThdmNsTREAR-FkYMdz8wtY,QARACOP KAFE,french fries,41.7137051,44.894887
ChIJEz9Eg8MTREARyXKcVlWhLSM,პატარა ლილო ივენთ,french fries,41.7214282,44.902963
ChIJn6zcPAATREARSrwfIILHoHQ,ივენთ ჰაუსი,french fries,41.7264823,44.9054244
ChIJwYdVGQBzREARIRfWQiJGLMo,"ხინკალი ფოინთი ""khinkali point""",french fries,41.7369165,44.7181937
ChIJlXRukMZzREARMnZCu4o_AHE,Asian House Tbilisi,french fries,41.7293758,44.7493924
ChIJA0_uKW9zREARK9swpVmj0Oc,Sakubdare N1,french fries,41.7270598,44.7595155
ChIJLZuxfT5zREARUTjUQ3-E5TE,The golden moon-hatay sofrası,french fries,41.7375152,44.7466784
ChIJtRmkTKpzREARvrbwUL1GfB4,Tbi-lisze Restaurant,french fries,41.7368005,44.7496388
ChIJgftGx71zREARkY1EGxc84rI,FAST WOK,french fries,41.7280266,44.741511
ChIJKb4dPcJzREARhdClpZ-AF8I,Lunch Bokx 2.0,french fries,41.7293221,44.7488537
ChIJo_1UjUhzREAR-CibRLzgCAE,Restaurant New Prague,french fries,41.7306292,44.7618008
ChIJcSIdGABzREAR9yK1GQQWp68,Puroba Lisi - პურობა ლისი,french fries,41.7324791,44.7382143
ChIJWxXC_hFzREARs5mBJBwISmA,Tweety Chicken,french fries,41.7264187,44.7571866
ChIJBaB2x6lzREARF-aZqPYR0Xw,Golden Moon (Ali Baba) Restaurant,french fries,41.7368382,44.7457021
ChIJoT0ZR4BzREARtxV9cAIGNA4,Alkhanaidze Beer Restaurant • ალხანაიძე ლუდის რესტორანი,french fries,41.72642039999999,44.757207
ChIJOQN9RwBzREARMb3IRJyzEjc,City Crepe,french fries,41.7272193,44.75895999999999
ChIJDXor2tBzREARhvCRp_6R3SM,Indian Delight Restaurant (Bites),french fries,41.7260012,44.752754
ChIJ3yEHY9pzREARy2Kv_bAFYqw,Restaurant Mghvime,french fries,41.72938329999999,44.7488476
ChIJ1dkS7jxzREARKugFtL1km7g,Shemomechama Saburtalo,french fries,41.72656569999999,44.7600765
ChIJP-BC9E5zREARgSj7oudWDvU,Grill Master,french fries,41.7371792,44.7446065
ChIJEz12oMpzREARuAd-3Rtab9g,Star Of India Restaurant,french fries,41.7299873,44.75854529999999
ChIJXeHG0BxzREARxEmxa3bKr3k,Qvis Saxli,french fries,41.7292881,44.7488582
ChIJr6-qGZZzREARKzNkU1A9MQY,Diner,french fries,41.737235,44.784121
ChIJIcwQIgBzREARjUWGu4Im8Dw,KNOCK SHAURMA,french fries,41.72718709999999,44.7989268
ChIJ9-WszgoNREARyPaunbDmgX0,საოჯახო სამზარეულო,french fries,41.7312668,44.8330868
ChIJzTyP5eNtREARqRUKI-Bh5vo,სისაიდ თბილისი (ფაცხები) / Sea Side Tbilisi,french fries,41.7468789,44.8266004
ChIJtwIrf8RzREARMjAVeX_hGdM,არაზანი,french fries,41.7297981,44.8144252
ChIJ2fMaVF5zREARDIaVTcHOxV8,Qeipi da bevris dros tareba,french fries,41.7321446,44.8161339
